epoch,hp_metric,loss,step,val_loss
2,,-4.922564506530762,5849,
2,,-3.787166118621826,5899,
2,,-3.311119556427002,5949,
2,,-4.913821697235107,5999,
2,,-0.20538777112960815,6049,
2,,-4.866573333740234,6099,
2,,-3.3778510093688965,6149,
2,,-3.4329962730407715,6199,
2,,-5.86868143081665,6249,
2,,-3.0831995010375977,6299,
2,,-2.754561185836792,6349,
2,,-5.168643951416016,6399,
2,,-4.349288463592529,6449,
2,,-4.1666059494018555,6499,
2,,-2.0823326110839844,6549,
2,,-4.857515811920166,6599,
2,,-2.7858688831329346,6649,
2,,-6.194262504577637,6699,
2,,-4.84269905090332,6749,
2,,-2.743445873260498,6799,
2,,-0.9504536390304565,6849,
2,,-3.304704427719116,6899,
2,,-4.531308174133301,6949,
2,,-4.9314680099487305,6999,
2,,-3.938015937805176,7049,
2,,-4.8034820556640625,7099,
2,,-0.21707573533058167,7149,
2,,-4.767650604248047,7199,
2,,-5.2806396484375,7249,
2,,-1.8695435523986816,7299,
2,,-2.4519686698913574,7349,
2,,-3.146791934967041,7399,
2,,-4.553625106811523,7449,
2,,-4.015009880065918,7499,
,-4.106103420257568,,7500,
2,,,7499,-4.106103420257568
3,,-2.3587989807128906,7549,
3,,-9.584774017333984,7599,
3,,-6.222912788391113,7649,
3,,-3.9720237255096436,7699,
3,,-1.4242570400238037,7749,
3,,-2.707858085632324,7799,
3,,-3.9154984951019287,7849,
3,,-5.317025184631348,7899,
3,,-4.116750717163086,7949,
3,,-5.213895797729492,7999,
3,,-3.4744985103607178,8049,
3,,-3.9941961765289307,8099,
3,,-5.567399978637695,8149,
3,,-6.180460453033447,8199,
3,,-6.342747688293457,8249,
3,,-5.913351058959961,8299,
3,,-10.363128662109375,8349,
3,,-3.9323973655700684,8399,
3,,-4.684006690979004,8449,
3,,-7.804624557495117,8499,
3,,-4.571761131286621,8549,
3,,-4.6494035720825195,8599,
3,,-5.233642578125,8649,
3,,-5.964909553527832,8699,
3,,-4.31944465637207,8749,
3,,-5.545212745666504,8799,
3,,-10.222034454345703,8849,
3,,-6.355134010314941,8899,
3,,-5.047377109527588,8949,
3,,-7.417026519775391,8999,
3,,-4.412033557891846,9049,
3,,-5.062156677246094,9099,
3,,-2.095024347305298,9149,
3,,-4.911346435546875,9199,
3,,-1.2450833320617676,9249,
3,,-3.022047519683838,9299,
3,,-2.2699708938598633,9349,
3,,-5.486503601074219,9399,
3,,-5.327324867248535,9449,
3,,-2.9452638626098633,9499,
3,,-3.635500192642212,9549,
3,,-3.8410303592681885,9599,
3,,-5.476144790649414,9649,
3,,-5.738671779632568,9699,
3,,-3.535564422607422,9749,
3,,-4.115489959716797,9799,
3,,-5.237276077270508,9849,
3,,-1.6688852310180664,9899,
3,,-7.709888458251953,9949,
3,,-5.868407726287842,9999,
,-5.081401348114014,,10000,
3,,,9999,-5.081401348114014
4,,-5.326791286468506,10049,
4,,-5.234617233276367,10099,
4,,-6.3092546463012695,10149,
4,,-6.241305351257324,10199,
4,,-5.25542688369751,10249,
4,,-3.8079099655151367,10299,
4,,-5.598419189453125,10349,
4,,-2.483037233352661,10399,
4,,-4.085981369018555,10449,
4,,-6.090513706207275,10499,
4,,-3.994924545288086,10549,
4,,-6.884613990783691,10599,
4,,-4.180014133453369,10649,
4,,-5.62652063369751,10699,
4,,-7.4000115394592285,10749,
4,,-6.879459381103516,10799,
4,,-3.639122247695923,10849,
4,,-4.830010890960693,10899,
4,,-4.153692722320557,10949,
4,,-3.0877060890197754,10999,
4,,-5.383621692657471,11049,
4,,-4.879762649536133,11099,
4,,-4.977177619934082,11149,
4,,-1.8110531568527222,11199,
4,,-5.913771629333496,11249,
4,,-6.187143325805664,11299,
4,,-7.005134582519531,11349,
4,,-2.4077837467193604,11399,
4,,-6.585798263549805,11449,
4,,-6.695051193237305,11499,
4,,-8.669142723083496,11549,
4,,-3.9314396381378174,11599,
4,,-5.132746696472168,11649,
4,,-4.955211639404297,11699,
4,,-4.732385635375977,11749,
4,,-6.17203426361084,11799,
4,,-6.617072105407715,11849,
4,,-7.691856384277344,11899,
4,,-7.232197284698486,11949,
4,,-2.7531542778015137,11999,
4,,-5.133079528808594,12049,
4,,-6.374181747436523,12099,
4,,-4.045010566711426,12149,
4,,-1.4058880805969238,12199,
4,,-6.395892143249512,12249,
4,,-5.565162181854248,12299,
4,,-5.628573417663574,12349,
4,,-1.4881761074066162,12399,
4,,-8.520576477050781,12449,
4,,-6.440011978149414,12499,
,-5.492879390716553,,12500,
4,,,12499,-5.492879390716553
5,,-6.218569755554199,12549,
5,,-7.739377498626709,12599,
5,,-5.200934410095215,12649,
5,,-4.680204391479492,12699,
5,,-4.554445266723633,12749,
5,,-4.510379314422607,12799,
5,,-4.3842573165893555,12849,
5,,-4.100316524505615,12899,
5,,-5.624322891235352,12949,
5,,-2.6823477745056152,12999,
5,,-3.921320915222168,13049,
5,,-6.722001075744629,13099,
5,,-10.241683959960938,13149,
5,,-3.5829286575317383,13199,
5,,-3.083385944366455,13249,
5,,-4.674567222595215,13299,
5,,-8.32873249053955,13349,
5,,-5.840332984924316,13399,
5,,-5.221922397613525,13449,
5,,-6.996535301208496,13499,
5,,-5.220196723937988,13549,
5,,-6.439949989318848,13599,
5,,-3.834517002105713,13649,
5,,-7.446615219116211,13699,
5,,-5.153050422668457,13749,
5,,-5.496213912963867,13799,
5,,-5.322988510131836,13849,
5,,-6.288519382476807,13899,
5,,-3.08367657661438,13949,
5,,-5.588474273681641,13999,
5,,-8.122698783874512,14049,
5,,-5.590854644775391,14099,
5,,-6.107259750366211,14149,
5,,-5.931673049926758,14199,
5,,-7.826143741607666,14249,
5,,-5.6920671463012695,14299,
5,,-6.837301254272461,14349,
5,,-3.0900347232818604,14399,
5,,-6.188443183898926,14449,
5,,-7.492362022399902,14499,
5,,-7.2656707763671875,14549,
5,,-1.8738678693771362,14599,
5,,-6.561975955963135,14649,
5,,-4.009613990783691,14699,
5,,-6.557501316070557,14749,
5,,-3.987724781036377,14799,
5,,-5.94584846496582,14849,
5,,-7.297797203063965,14899,
5,,-5.079180717468262,14949,
5,,-4.827986717224121,14999,
,-5.74673318862915,,15000,
5,,,14999,-5.74673318862915
6,,-10.704893112182617,15049,
6,,-7.710465908050537,15099,
6,,-6.361931324005127,15149,
6,,-5.783369064331055,15199,
6,,-3.1295454502105713,15249,
6,,-6.492487907409668,15299,
6,,-7.164780616760254,15349,
6,,-8.451618194580078,15399,
6,,-5.591711044311523,15449,
6,,-7.813722610473633,15499,
6,,-6.892969131469727,15549,
6,,-6.991015434265137,15599,
6,,-5.09086799621582,15649,
6,,-1.869347095489502,15699,
6,,-7.244662284851074,15749,
6,,-3.231184482574463,15799,
6,,-1.7668678760528564,15849,
6,,-4.775989532470703,15899,
6,,-8.91004753112793,15949,
6,,-5.870175838470459,15999,
6,,-5.548033714294434,16049,
6,,-4.291146278381348,16099,
6,,-7.606170177459717,16149,
6,,-6.967478275299072,16199,
6,,-4.42807674407959,16249,
6,,-3.783484935760498,16299,
6,,-6.817038059234619,16349,
6,,-6.943434238433838,16399,
6,,-8.30826187133789,16449,
6,,-6.8148651123046875,16499,
6,,-5.378104209899902,16549,
6,,-6.829099655151367,16599,
6,,-7.371627330780029,16649,
6,,-6.6720733642578125,16699,
6,,-3.121729850769043,16749,
6,,-7.878664970397949,16799,
6,,-8.632218360900879,16849,
6,,-7.334327220916748,16899,
6,,-7.014249324798584,16949,
6,,-5.9426069259643555,16999,
6,,-6.227855682373047,17049,
6,,-6.611417770385742,17099,
6,,-8.089483261108398,17149,
6,,-6.334510803222656,17199,
6,,-5.649127006530762,17249,
6,,-7.835930824279785,17299,
6,,-8.98278522491455,17349,
6,,-6.778138160705566,17399,
6,,-6.970964431762695,17449,
6,,-8.871816635131836,17499,
,-6.397047996520996,,17500,
6,,,17499,-6.397047996520996
7,,-5.9962263107299805,17549,
7,,-5.652055740356445,17599,
7,,-5.928847789764404,17649,
7,,-9.378716468811035,17699,
7,,-3.317056179046631,17749,
7,,-7.754824161529541,17799,
7,,-3.1187288761138916,17849,
7,,-6.41729736328125,17899,
7,,-9.343118667602539,17949,
7,,-4.451742172241211,17999,
7,,-6.6334028244018555,18049,
7,,-4.724335670471191,18099,
7,,-5.782480239868164,18149,
7,,-8.524816513061523,18199,
7,,-7.133188724517822,18249,
7,,-7.941999435424805,18299,
7,,-6.314335823059082,18349,
7,,-7.20424747467041,18399,
7,,-8.002025604248047,18449,
7,,-7.111937522888184,18499,
7,,-7.995716094970703,18549,
7,,-7.419698715209961,18599,
7,,-6.48034143447876,18649,
7,,-9.495817184448242,18699,
7,,-7.745424747467041,18749,
7,,-5.983061790466309,18799,
7,,-9.066593170166016,18849,
7,,-4.179915428161621,18899,
7,,-5.666233062744141,18949,
7,,-6.730496883392334,18999,
7,,-5.651822090148926,19049,
7,,-6.489841938018799,19099,
7,,-7.318424224853516,19149,
7,,-6.131313323974609,19199,
7,,-5.478297233581543,19249,
7,,-8.881315231323242,19299,
7,,-7.747707366943359,19349,
7,,-4.110777854919434,19399,
7,,-4.35791540145874,19449,
7,,-8.087175369262695,19499,
7,,-8.359728813171387,19549,
7,,-6.159111022949219,19599,
7,,-11.173778533935547,19649,
7,,-9.443809509277344,19699,
7,,-4.202699661254883,19749,
7,,-9.947389602661133,19799,
7,,-7.200948715209961,19849,
7,,-7.002744197845459,19899,
7,,-6.860836982727051,19949,
7,,-8.201183319091797,19999,
,-6.701902389526367,,20000,
7,,,19999,-6.701902389526367
8,,-7.603514194488525,20049,
8,,-8.691043853759766,20099,
8,,-7.237699031829834,20149,
8,,-6.210144996643066,20199,
8,,-8.214128494262695,20249,
8,,-8.01081657409668,20299,
8,,-6.724807262420654,20349,
8,,-7.167546272277832,20399,
8,,-7.875669956207275,20449,
8,,-6.193203926086426,20499,
8,,-7.732781410217285,20549,
8,,-6.808581352233887,20599,
8,,-8.020296096801758,20649,
8,,-8.587087631225586,20699,
8,,-9.181169509887695,20749,
8,,-7.729684352874756,20799,
8,,-9.382978439331055,20849,
8,,-2.6065304279327393,20899,
8,,-7.046547889709473,20949,
8,,-8.608343124389648,20999,
8,,-8.193201065063477,21049,
8,,-6.787142753601074,21099,
8,,-8.697638511657715,21149,
8,,-8.827171325683594,21199,
8,,-7.737175941467285,21249,
8,,-4.987802982330322,21299,
8,,-9.099146842956543,21349,
8,,-6.065282821655273,21399,
8,,-6.1372785568237305,21449,
8,,-7.059216022491455,21499,
8,,-4.781044006347656,21549,
8,,-6.172821998596191,21599,
8,,-9.431777954101562,21649,
8,,-7.539446830749512,21699,
8,,-4.314375877380371,21749,
8,,-4.997440338134766,21799,
8,,-7.249388694763184,21849,
8,,-7.246269226074219,21899,
8,,-3.7366950511932373,21949,
8,,-8.99544906616211,21999,
8,,-8.179513931274414,22049,
8,,-7.834802150726318,22099,
8,,-5.078462600708008,22149,
8,,-10.23367977142334,22199,
8,,-5.286808013916016,22249,
8,,-7.888300895690918,22299,
8,,-6.351785659790039,22349,
8,,-6.051707744598389,22399,
8,,-7.93740701675415,22449,
8,,-9.628633499145508,22499,
,-6.855504989624023,,22500,
8,,,22499,-6.855504989624023
9,,-9.681816101074219,22549,
9,,-8.571155548095703,22599,
9,,-5.6086835861206055,22649,
9,,-3.701119899749756,22699,
9,,-9.71915340423584,22749,
9,,-7.793527603149414,22799,
9,,-6.5765485763549805,22849,
9,,-9.712677001953125,22899,
9,,-7.651040077209473,22949,
9,,-4.7667155265808105,22999,
9,,-7.400041580200195,23049,
9,,-7.599151134490967,23099,
9,,-8.424559593200684,23149,
9,,-6.8514533042907715,23199,
9,,-6.662454605102539,23249,
9,,-7.903871536254883,23299,
9,,-5.99849796295166,23349,
9,,-6.805435657501221,23399,
9,,-7.084801197052002,23449,
9,,-9.063711166381836,23499,
9,,-7.924410820007324,23549,
9,,-4.716009140014648,23599,
9,,-8.680981636047363,23649,
9,,-8.863593101501465,23699,
9,,-8.189233779907227,23749,
9,,-7.50498104095459,23799,
9,,-5.9974260330200195,23849,
9,,-6.480319976806641,23899,
9,,-7.538547039031982,23949,
9,,-7.584549903869629,23999,
9,,-6.580934047698975,24049,
9,,-9.13932991027832,24099,
9,,-7.671202182769775,24149,
9,,-7.859743595123291,24199,
9,,-7.431826591491699,24249,
9,,-8.379575729370117,24299,
9,,-9.110889434814453,24349,
9,,-9.149781227111816,24399,
9,,-9.757331848144531,24449,
9,,-8.779851913452148,24499,
9,,-6.588431358337402,24549,
9,,-5.693234920501709,24599,
9,,-7.664511680603027,24649,
9,,-11.738643646240234,24699,
9,,-8.009714126586914,24749,
9,,-8.138387680053711,24799,
9,,-8.660956382751465,24849,
9,,-7.437406539916992,24899,
9,,-7.096589088439941,24949,
9,,-9.842338562011719,24999,
,-7.0895209312438965,,25000,
9,,,24999,-7.0895209312438965
10,,-5.803339958190918,25049,
10,,-9.53205680847168,25099,
10,,-9.260492324829102,25149,
10,,-5.480857849121094,25199,
10,,-2.617074489593506,25249,
10,,-7.595641136169434,25299,
10,,-8.022605895996094,25349,
10,,-9.877632141113281,25399,
10,,-9.681795120239258,25449,
10,,-7.184699058532715,25499,
10,,-8.261686325073242,25549,
10,,-8.462292671203613,25599,
10,,-9.564043045043945,25649,
10,,-8.691997528076172,25699,
10,,-5.218880653381348,25749,
10,,-9.858675003051758,25799,
10,,-11.172662734985352,25849,
10,,-7.551882743835449,25899,
10,,-8.710296630859375,25949,
10,,-8.852527618408203,25999,
10,,-9.576587677001953,26049,
10,,-7.632739067077637,26099,
10,,-10.824646949768066,26149,
10,,-5.922509670257568,26199,
10,,-7.888123035430908,26249,
10,,-7.8404221534729,26299,
10,,-4.34855842590332,26349,
10,,-5.933893203735352,26399,
10,,-9.06291389465332,26449,
10,,-10.74195384979248,26499,
10,,-8.675402641296387,26549,
10,,-7.038991928100586,26599,
10,,-2.0741701126098633,26649,
10,,-8.526298522949219,26699,
10,,-9.91340446472168,26749,
10,,-10.786005020141602,26799,
10,,-8.203383445739746,26849,
10,,-9.573505401611328,26899,
10,,-8.79153060913086,26949,
10,,-11.17272663116455,26999,
10,,-7.013942718505859,27049,
10,,-7.339516639709473,27099,
10,,-7.49053430557251,27149,
10,,-9.823217391967773,27199,
10,,-7.872773170471191,27249,
10,,-13.218169212341309,27299,
10,,-5.514441013336182,27349,
10,,-5.899404525756836,27399,
10,,-9.151874542236328,27449,
10,,-7.929909706115723,27499,
,-7.143011093139648,,27500,
10,,,27499,-7.143011093139648
11,,-9.85359001159668,27549,
11,,-12.04000473022461,27599,
11,,-6.49751091003418,27649,
11,,-7.457441806793213,27699,
11,,-8.040803909301758,27749,
11,,-6.913169860839844,27799,
11,,-9.928836822509766,27849,
11,,-5.710800647735596,27899,
11,,-6.389825820922852,27949,
11,,-8.92271614074707,27999,
11,,-8.335047721862793,28049,
11,,-4.7313737869262695,28099,
11,,-4.956219673156738,28149,
11,,-9.506872177124023,28199,
11,,-7.836093425750732,28249,
11,,-9.52785587310791,28299,
11,,-8.537812232971191,28349,
11,,-10.695246696472168,28399,
11,,-8.31735610961914,28449,
11,,-7.325051784515381,28499,
11,,-7.696337699890137,28549,
11,,-7.6688079833984375,28599,
11,,-7.55442476272583,28649,
11,,-8.822416305541992,28699,
11,,-9.685356140136719,28749,
11,,-8.559746742248535,28799,
11,,-8.506126403808594,28849,
11,,-8.432609558105469,28899,
11,,-9.532293319702148,28949,
11,,-10.161009788513184,28999,
11,,-6.6447649002075195,29049,
11,,-8.053775787353516,29099,
11,,-8.974761962890625,29149,
11,,-7.181646347045898,29199,
11,,-5.298766136169434,29249,
11,,-7.113237380981445,29299,
11,,-7.358378887176514,29349,
11,,-8.604613304138184,29399,
11,,-5.367563724517822,29449,
11,,-6.7565155029296875,29499,
11,,-7.143852233886719,29549,
11,,-8.264775276184082,29599,
11,,-7.051183223724365,29649,
11,,-9.365846633911133,29699,
11,,-7.823037624359131,29749,
11,,-9.245827674865723,29799,
11,,-8.669760704040527,29849,
11,,-9.478353500366211,29899,
11,,-3.500631093978882,29949,
11,,-7.943872928619385,29999,
,-7.516479015350342,,30000,
11,,,29999,-7.516479015350342
12,,-8.872776985168457,30049,
12,,-10.453481674194336,30099,
12,,-6.460343360900879,30149,
12,,-10.092560768127441,30199,
12,,-7.338428974151611,30249,
12,,-10.154037475585938,30299,
12,,-11.52858829498291,30349,
12,,-9.490819931030273,30399,
12,,-9.363119125366211,30449,
12,,-7.7767839431762695,30499,
12,,-7.2250752449035645,30549,
12,,-6.503342151641846,30599,
12,,-5.941469669342041,30649,
12,,-7.780344009399414,30699,
12,,-8.086660385131836,30749,
12,,-6.156883716583252,30799,
12,,-6.807003974914551,30849,
12,,-8.879850387573242,30899,
12,,-9.512163162231445,30949,
12,,-12.997314453125,30999,
12,,-9.050657272338867,31049,
12,,-11.83090591430664,31099,
12,,-10.167222023010254,31149,
12,,-9.528595924377441,31199,
12,,-8.540117263793945,31249,
12,,-8.203336715698242,31299,
12,,-6.921003818511963,31349,
12,,-9.225711822509766,31399,
12,,-11.298757553100586,31449,
12,,-9.379711151123047,31499,
12,,-7.833388805389404,31549,
12,,-9.22198486328125,31599,
12,,-9.315269470214844,31649,
12,,-10.808621406555176,31699,
12,,-6.606263160705566,31749,
12,,-6.56641149520874,31799,
12,,-7.314891338348389,31849,
12,,-7.904384613037109,31899,
12,,-8.226739883422852,31949,
12,,-9.674226760864258,31999,
12,,-7.932015419006348,32049,
12,,-8.686118125915527,32099,
12,,-6.277960777282715,32149,
12,,-6.962380409240723,32199,
12,,-11.309711456298828,32249,
12,,-9.991376876831055,32299,
12,,-10.232406616210938,32349,
12,,-6.877784729003906,32399,
12,,-8.773568153381348,32449,
12,,-7.474325180053711,32499,
,-7.897454738616943,,32500,
12,,,32499,-7.897454738616943
13,,-7.621772766113281,32549,
13,,-7.385969638824463,32599,
13,,-6.956953048706055,32649,
13,,-8.336143493652344,32699,
13,,-6.341385841369629,32749,
13,,-7.259607315063477,32799,
13,,-9.087392807006836,32849,
13,,-4.729378700256348,32899,
13,,-8.668279647827148,32949,
13,,-8.530250549316406,32999,
13,,-6.3210859298706055,33049,
13,,-8.425392150878906,33099,
13,,-6.658292770385742,33149,
13,,-8.547110557556152,33199,
13,,-8.904289245605469,33249,
13,,-11.190925598144531,33299,
13,,-12.72753620147705,33349,
13,,-7.903968811035156,33399,
13,,-7.739951133728027,33449,
13,,-8.844415664672852,33499,
13,,-8.312768936157227,33549,
13,,-10.076931953430176,33599,
13,,-9.702472686767578,33649,
13,,-7.738407135009766,33699,
13,,-9.338132858276367,33749,
13,,-8.507344245910645,33799,
13,,-10.455280303955078,33849,
13,,-11.63741683959961,33899,
13,,-7.7339653968811035,33949,
13,,-8.176300048828125,33999,
13,,-8.13420581817627,34049,
13,,-8.753986358642578,34099,
13,,-8.91468334197998,34149,
13,,-8.521247863769531,34199,
13,,-7.997714519500732,34249,
13,,-8.139568328857422,34299,
13,,-6.885257720947266,34349,
13,,-7.848738670349121,34399,
13,,-9.571967124938965,34449,
13,,-9.53705883026123,34499,
13,,-10.920860290527344,34549,
13,,-9.977781295776367,34599,
13,,-8.504737854003906,34649,
13,,-10.892542839050293,34699,
13,,-9.73858642578125,34749,
13,,-8.46086311340332,34799,
13,,-7.905757904052734,34849,
13,,-10.930488586425781,34899,
13,,-8.64375114440918,34949,
13,,-9.451780319213867,34999,
,-8.009544372558594,,35000,
13,,,34999,-8.009544372558594
14,,-9.257556915283203,35049,
14,,-7.712605953216553,35099,
14,,-6.90687370300293,35149,
14,,-7.557785987854004,35199,
14,,-8.050670623779297,35249,
14,,-11.327046394348145,35299,
14,,-8.935160636901855,35349,
14,,-7.812822341918945,35399,
14,,-10.15548038482666,35449,
14,,-7.907878875732422,35499,
14,,-6.8218994140625,35549,
14,,-8.375995635986328,35599,
14,,-8.249704360961914,35649,
14,,-9.406560897827148,35699,
14,,-10.962038040161133,35749,
14,,-8.397867202758789,35799,
14,,-9.762986183166504,35849,
14,,-9.23385238647461,35899,
14,,-8.294614791870117,35949,
14,,-10.015581130981445,35999,
14,,-7.181031703948975,36049,
14,,-8.47929573059082,36099,
14,,-8.913959503173828,36149,
14,,-8.879857063293457,36199,
14,,-7.294613838195801,36249,
14,,-8.291654586791992,36299,
14,,-7.645047664642334,36349,
14,,-9.437394142150879,36399,
14,,-6.115513324737549,36449,
14,,-9.524458885192871,36499,
14,,-10.482892990112305,36549,
14,,-10.252447128295898,36599,
14,,-10.739460945129395,36649,
14,,-5.677762985229492,36699,
14,,-9.823148727416992,36749,
14,,-6.979717254638672,36799,
14,,-8.861873626708984,36849,
14,,-8.77142333984375,36899,
14,,-8.248899459838867,36949,
14,,-9.083742141723633,36999,
14,,-7.982975959777832,37049,
14,,-4.235503673553467,37099,
14,,-12.025361061096191,37149,
14,,-8.054116249084473,37199,
14,,-8.110816955566406,37249,
14,,-10.16289234161377,37299,
14,,-9.138297080993652,37349,
14,,-8.905220031738281,37399,
14,,-7.325818061828613,37449,
14,,-8.7490234375,37499,
,-8.12343692779541,,37500,
14,,,37499,-8.12343692779541
15,,-7.458195209503174,37549,
15,,-8.407622337341309,37599,
15,,-9.220528602600098,37649,
15,,-6.629695415496826,37699,
15,,-9.425156593322754,37749,
15,,-8.84457778930664,37799,
15,,-9.21504020690918,37849,
15,,-8.587518692016602,37899,
15,,-7.57706880569458,37949,
15,,-10.744762420654297,37999,
15,,-11.16340446472168,38049,
15,,-9.74400806427002,38099,
15,,-8.574751853942871,38149,
15,,-10.430832862854004,38199,
15,,-10.897319793701172,38249,
15,,-8.684694290161133,38299,
15,,-8.144725799560547,38349,
15,,-12.485758781433105,38399,
15,,-11.560710906982422,38449,
15,,-6.9275898933410645,38499,
15,,-8.535829544067383,38549,
15,,-8.971573829650879,38599,
15,,-7.946778297424316,38649,
15,,-9.637985229492188,38699,
15,,-9.30194091796875,38749,
15,,-11.560039520263672,38799,
15,,-5.785677433013916,38849,
15,,-11.21587085723877,38899,
15,,-11.36134147644043,38949,
15,,-12.47535228729248,38999,
15,,-9.673112869262695,39049,
15,,-8.386049270629883,39099,
15,,-5.511229515075684,39149,
15,,-9.3416166305542,39199,
15,,-10.492853164672852,39249,
15,,-8.269838333129883,39299,
15,,-10.188667297363281,39349,
15,,-9.411909103393555,39399,
15,,-6.484112739562988,39449,
15,,-12.908161163330078,39499,
15,,-10.807657241821289,39549,
15,,-9.046231269836426,39599,
15,,-8.306319236755371,39649,
15,,-7.582404136657715,39699,
15,,-10.52702522277832,39749,
15,,-10.096657752990723,39799,
15,,-9.72801399230957,39849,
15,,-12.060059547424316,39899,
15,,-8.332029342651367,39949,
15,,-8.351880073547363,39999,
,-8.273832321166992,,40000,
15,,,39999,-8.273832321166992
16,,-9.241720199584961,40049,
16,,-13.397419929504395,40099,
16,,-10.242942810058594,40149,
16,,-8.238001823425293,40199,
16,,-10.885074615478516,40249,
16,,-8.476497650146484,40299,
16,,-12.261018753051758,40349,
16,,-11.211885452270508,40399,
16,,-8.777837753295898,40449,
16,,-9.38584041595459,40499,
16,,-11.361824989318848,40549,
16,,-9.26385498046875,40599,
16,,-9.85672664642334,40649,
16,,-9.762802124023438,40699,
16,,-12.172398567199707,40749,
16,,-10.321919441223145,40799,
16,,-8.755155563354492,40849,
16,,-9.102836608886719,40899,
16,,-6.90200662612915,40949,
16,,-13.244510650634766,40999,
16,,-13.30335521697998,41049,
16,,-9.236221313476562,41099,
16,,-10.284549713134766,41149,
16,,-10.018732070922852,41199,
16,,-9.13310432434082,41249,
16,,-10.858322143554688,41299,
16,,-11.546102523803711,41349,
16,,-9.376664161682129,41399,
16,,-7.739981651306152,41449,
16,,-9.481246948242188,41499,
16,,-7.048100471496582,41549,
16,,-10.541255950927734,41599,
16,,-10.377971649169922,41649,
